"","species","site","trees","meanRW","year","rACUM","rACUM.inv","Canopy","dbh","dist","azimuth","easting","northing","A","B","convha","a","b","region","eq","Origin_ref","ref","dbhest1","dbhest2","AB","annAB","annAB.ha"
"8196","THOC","HOW1",99,0.2915,1961,92.8925,19.3505,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",22.2716,22.3299,91.5884823307654,0.460209912528332,3.66223412193864
"8197","THOC","HOW1",99,0.159,1962,93.0515,19.1915,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",22.3299,22.3617,91.8399759150835,0.25149358431803,2.00132235500564
"8198","THOC","HOW1",99,0.3185,1963,93.37,18.873,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",22.3617,22.4254,92.3447516714854,0.504775756401924,4.01687783921583
"8199","THOC","HOW1",99,0.4385,1964,93.8085,18.4345,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",22.4254,22.5131,93.0418870652966,0.697135393811205,5.54762719646842
"8200","THOC","HOW1",99,0.45,1965,94.2585,17.9845,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",22.5131,22.6031,93.7599271672313,0.718040101934662,5.7139815780555
"8201","THOC","HOW1",99,0.293,1966,94.5515,17.6915,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",22.6031,22.6617,94.2288782217644,0.468951054533127,3.73179391985521
"8202","THOC","HOW1",99,0.3775,1967,94.929,17.314,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",22.6617,22.7372,94.834731773301,0.605853551536593,4.82122937584146
"8203","THOC","HOW1",99,0.475,1968,95.404,16.839,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",22.7372,22.8322,95.5997174062815,0.764985632980501,6.08756224415646
"8204","THOC","HOW1",99,0.4325,1969,95.8365,16.4065,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",22.8322,22.9187,96.2988280616683,0.699110655386801,5.5633458286512
"8205","THOC","HOW1",99,0.4295,1970,96.266,15.977,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",22.9187,23.0046,96.9955139596814,0.696685898013119,5.5440502225602
"8206","THOC","HOW1",99,0.3145,1971,96.5805,15.6625,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",23.0046,23.0675,97.507191942021,0.511677982339561,4.07180400803143
"8207","THOC","HOW1",99,0.3385,1972,96.919,15.324,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",23.0675,23.1352,98.0593637555061,0.552171813485155,4.39404367760892
"8208","THOC","HOW1",99,0.3725,1973,97.2915,14.9515,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",23.1352,23.2097,98.668730669856,0.60936691434985,4.84918782877172
"8209","THOC","HOW1",99,0.372,1974,97.6635,14.5795,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",23.2097,23.2841,99.2790916923794,0.610361022523478,4.85709869026176
"8210","THOC","HOW1",99,0.389,1975,98.0525,14.1905,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",23.2841,23.3619,99.9192819511204,0.640190258740967,5.09447220989522
"8211","THOC","HOW1",99,0.46,1976,98.5125,13.7305,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",23.3619,23.4539,100.67887323552,0.759591284399646,6.04463538208627
"8212","THOC","HOW1",99,0.49,1977,99.0025,13.2405,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",23.4539,23.5519,101.491046399616,0.812173164095542,6.46306868561953
"8213","THOC","HOW1",99,0.413,1978,99.4155,12.8275,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",23.5519,23.6345,102.178029841138,0.686983441522115,5.46684052702633
"8214","THOC","HOW1",99,0.4445,1979,99.86,12.383,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",23.6345,23.7234,102.919900843767,0.741871002628969,5.90362186024705
"8215","THOC","HOW1",99,0.433,1980,100.293,11.95,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",23.7234,23.81,103.64506034402,0.725159500253558,5.77063594977012
"8216","THOC","HOW1",99,0.3405,1981,100.6335,11.6095,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",23.81,23.8781,104.2170270541,0.571966710080177,4.55156645966346
"8217","THOC","HOW1",99,0.4,1982,101.0335,11.2095,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",23.8781,23.9581,104.890874888432,0.673847834331349,5.36231068628014
"8218","THOC","HOW1",99,0.359,1983,101.3925,10.8505,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",23.9581,24.0299,105.497431987741,0.606557099309133,4.82682803112651
"8219","THOC","HOW1",99,0.439,1984,101.8315,10.4115,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",24.0299,24.1177,106.241441247074,0.744009259333104,5.92063756645017
"8220","THOC","HOW1",99,0.4615,1985,102.293,9.95,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",24.1177,24.21,107.02629452519,0.784853278115766,6.24566394070012
"8221","THOC","HOW1",99,0.493,1986,102.786,9.457,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",24.21,24.3086,107.867787830394,0.841493305204021,6.69639095509784
"8222","THOC","HOW1",99,0.522,1987,103.308,8.935,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",24.3086,24.413,108.762235582286,0.894447751892595,7.11778905255698
"8223","THOC","HOW1",99,0.4655,1988,103.7735,8.4695,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",24.413,24.5061,109.562867039577,0.800631457290874,6.37122270113552
"8224","THOC","HOW1",99,0.372,1989,104.1455,8.0975,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",24.5061,24.5805,110.204714589265,0.641847549687732,5.10766051221118
"8225","THOC","HOW1",99,0.3735,1990,104.519,7.724,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",24.5805,24.6552,110.850964407976,0.646249818711121,5.14269265600581
"8226","THOC","HOW1",99,0.399,1991,104.918,7.325,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",24.6552,24.735,111.543343469018,0.692379061042315,5.50977750291048
"8227","THOC","HOW1",99,0.299,1952,90.251,21.992,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",21.7418,21.8016,87.4589309769588,0.461661536261821,3.67378577657336
"8228","THOC","HOW1",99,1.194,1872,1.194,111.049,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",3.7514,3.9902,3.31686311142817,0.371870956418164,2.95925504531308
"8229","THOC","HOW1",99,1.6105,1873,2.8045,109.4385,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",3.9902,4.3123,3.85204752932305,0.535184417894878,4.25886227868642
"8230","THOC","HOW1",99,1.5035,1874,4.308,107.935,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",4.3123,4.613,4.3863233971221,0.53427586779905,4.25163226674654
"8231","THOC","HOW1",99,1.626,1875,5.934,106.309,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",4.613,4.9382,5.00159370619572,0.615270309073617,4.89616555133722
"8232","THOC","HOW1",99,1.417,1876,7.351,104.892,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",4.9382,5.2216,5.56937788478043,0.567784178584717,4.51828293155646
"8233","THOC","HOW1",99,2.037,1877,9.388,102.855,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",5.2216,5.629,6.43690208299348,0.867524198213052,6.90353821987203
"8234","THOC","HOW1",99,2.1845,1878,11.5725,100.6705,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",5.629,6.0659,7.43415788091279,0.997255797919313,7.93590948829555
"8235","THOC","HOW1",99,1.997,1879,13.5695,98.6735,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",6.0659,6.4653,8.40609435253674,0.971936471623949,7.73442469151236
"8236","THOC","HOW1",99,1.7935,1880,15.363,96.88,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",6.4653,6.824,9.32783196226075,0.921737609724001,7.33495484106415
"8237","THOC","HOW1",99,1.506,1881,16.869,95.374,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",6.824,7.1252,10.137376657813,0.809544695552295,6.44215199754856
"8238","THOC","HOW1",99,0.873,1882,17.742,94.501,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",7.1252,7.2998,10.6214747594305,0.484098101617472,3.85233029069117
"8239","THOC","HOW1",99,1.2175,1883,18.9595,93.2835,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",7.2998,7.5433,11.3147236978979,0.693248938467411,5.51669976751488
"8240","THOC","HOW1",99,1.421,1884,20.3805,91.8625,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",7.5433,7.8275,12.1504744190063,0.835750721108422,6.65069292285107
"8241","THOC","HOW1",99,1.494,1885,21.8745,90.3685,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",7.8275,8.1263,13.0600086541285,0.909534235122198,7.2378434715502
"8242","THOC","HOW1",99,1.812,1886,23.6865,88.5565,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",8.1263,8.4887,14.205450459196,1.14544180506747,9.11513626502954
"8243","THOC","HOW1",99,1.628,1887,25.3145,86.9285,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",8.4887,8.8143,15.2740200129062,1.0685695537102,8.50340632552392
"8244","THOC","HOW1",99,1.2305,1888,26.545,85.698,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",8.8143,9.0604,16.1063895844467,0.832369571540517,6.62378658949781
"8245","THOC","HOW1",99,1.394,1889,27.939,84.304,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",9.0604,9.3392,17.0749973261205,0.968607741673818,7.70793550022329
"8246","THOC","HOW1",99,1.6445,1890,29.5835,82.6595,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",9.3392,9.6681,18.2526010069018,1.17760368078126,9.37107233997738
"8247","THOC","HOW1",99,1.4675,1891,31.051,81.192,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",9.6681,9.9616,19.3353158390917,1.08271483218988,8.61597087509656
"8248","THOC","HOW1",99,0.2655,2012,111.8425,0.4005,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",26.0668,26.1199,123.889166801835,0.484848583170468,3.85830243313409
"8249","THOC","HOW1",99,0.311,1999,108.0955,4.1475,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",25.3083,25.3705,117.13118327266,0.552712516380666,4.39834645453716
"8250","THOC","HOW1",99,0.3695,2000,108.465,3.778,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",25.3705,25.4444,117.789497072668,0.658313800008654,5.23869476884934
"8251","THOC","HOW1",99,0.329,2001,108.794,3.449,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",25.4444,25.5102,118.377148207664,0.587651134995741,4.67637914740674
"8252","THOC","HOW1",99,0.279,2002,109.073,3.17,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",25.5102,25.566,118.876592894405,0.499444686740756,3.97445453478872
"8253","THOC","HOW1",99,0.294,2003,109.367,2.876,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",25.566,25.6248,119.403983890062,0.527390995656942,4.19684419504793
"8254","THOC","HOW1",99,0.2415,2004,109.6085,2.6345,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",25.6248,25.6731,119.838037963941,0.434054073879432,3.45409257135432
"8255","THOC","HOW1",99,0.5355,1992,105.4535,6.7895,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",24.735,24.8421,112.475847935885,0.93250446686628,7.42063476785205
"8256","THOC","HOW1",99,0.6025,1993,106.056,6.187,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",24.8421,24.9626,113.529488031632,1.05364009574738,8.38460147390066
"8257","THOC","HOW1",99,0.3645,1994,106.4205,5.8225,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",24.9626,25.0355,114.169212439951,0.639724408319192,5.09076509002687
"8258","THOC","HOW1",99,0.2645,1995,106.685,5.558,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",25.0355,25.0884,114.634512004428,0.465299564477212,3.70273628525272
"8259","THOC","HOW1",99,0.3925,1996,107.0775,5.1655,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",25.0884,25.1669,115.326662482866,0.692150478437918,5.50795850034075
"8260","THOC","HOW1",99,0.398,1997,107.4755,4.7675,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",25.1669,25.2465,116.030558220729,0.703895737862354,5.60142430510553
"8261","THOC","HOW1",99,0.309,1998,107.7845,4.4585,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",25.2465,25.3083,116.578470756279,0.547912535550257,4.36014942074186
"8262","THOC","HOW1",99,0.282,2007,110.4865,1.7565,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",25.7923,25.8487,121.422472650317,0.509987153850671,4.05834882243506
"8263","THOC","HOW1",99,0.254,2008,110.7405,1.5025,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",25.8487,25.8995,121.882706562526,0.46023391220872,3.66242510532696
"8264","THOC","HOW1",99,0.3315,2005,109.94,2.303,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",25.6731,25.7394,120.435084966907,0.597047002965552,4.75114908900846
"8265","THOC","HOW1",99,0.2645,2006,110.2045,2.0385,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",25.7394,25.7923,120.912485496466,0.477400529559665,3.79903270570546
"8266","THOC","HOW1",99,0.249,2011,111.577,0.666,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",26.017,26.0668,123.404318218665,0.453885636755284,3.6119071344008
"8267","THOC","HOW1",99,0.27,2009,111.0105,1.2325,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",25.8995,25.9535,122.372849867345,0.490143304818728,3.90043648926491
"8268","THOC","HOW1",99,0.3175,2010,111.328,0.915,"I",26.2,19.4,129,1462545.671,5079347.937,-12.20881559,15.07663165,7.95774715459477,0.2305,1.9269,"ME",1,"Young1980","",25.9535,26.017,122.95043258191,0.577582714565023,4.59625720337293
"8269","TSCA","HOW1",76,0.5295,1998,53.9965,8.8855,"S",14.3,5.2,126,1462554.824,5079337.067,-3.056483312,4.206888371,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",12.417,12.5229,38.7724591028574,0.769899372148842,6.12666453804175
"8270","TSCA","HOW1",11,0.7805,1960,30.4715,35.486,"D",42.5,12.8,287,1462561.622,5079320.619,3.74235782,-12.24070088,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",35.2467,35.4028,451.269292285525,4.68512052366611,37.2830045161375
"8271","TSCA","HOW1",76,0.402,2002,55.7965,7.0855,"S",14.3,5.2,126,1462554.824,5079337.067,-3.056483312,4.206888371,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",12.8025,12.8829,41.4565214129918,0.608432097889976,4.84174879574808
"8272","TSCA","HOW1",11,0.745,1985,50.693,15.2645,"D",42.5,12.8,287,1462561.622,5079320.619,3.74235782,-12.24070088,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",39.2981,39.4471,582.616086124645,5.18394731251357,41.2525419757241
"8273","TSCA","HOW1",11,0.5745,1990,54.2035,11.754,"D",42.5,12.8,287,1462561.622,5079320.619,3.74235782,-12.24070088,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",40.0343,40.1492,607.403625711826,4.09730692711531,32.6053325407533
"8274","TSCA","HOW1",12,0.875,1998,96.312,11.3665,"D",27.8,16.1,278,1462560.121,5079316.917,2.240686925,-15.94331591,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",25.3517,25.5267,208.436118448131,3.35900694665054,26.7301279719724
"8275","TSCA","HOW1",76,0.516,2000,54.91,7.972,"S",14.3,5.2,126,1462554.824,5079337.067,-3.056483312,4.206888371,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",12.6024,12.7056,40.1216761372721,0.765389165835541,6.09077345658544
"8276","TSCA","HOW1",76,0.4845,2001,55.3945,7.4875,"S",14.3,5.2,126,1462554.824,5079337.067,-3.056483312,4.206888371,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",12.7056,12.8025,40.8480893151018,0.726413177829639,5.78061239893395
"8277","TSCA","HOW1",11,0.5505,1983,49.3815,16.576,"D",42.5,12.8,287,1462561.622,5079320.619,3.74235782,-12.24070088,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",39.0747,39.1848,573.50812074726,3.79841712425074,30.2268430624704
"8278","TSCA","HOW1",11,0.5665,1984,49.948,16.0095,"D",42.5,12.8,287,1462561.622,5079320.619,3.74235782,-12.24070088,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",39.1848,39.2981,577.432138812131,3.92401806487094,31.2263435903052
"8279","TSCA","HOW1",76,0.3745,2003,56.171,6.711,"S",14.3,5.2,126,1462554.824,5079337.067,-3.056483312,4.206888371,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",12.8829,12.9578,42.0280035844522,0.571482171460445,4.54771062384099
"8280","TSCA","HOW1",76,0.3975,1999,54.394,8.488,"S",14.3,5.2,126,1462554.824,5079337.067,-3.056483312,4.206888371,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",12.5229,12.6024,39.3562869714366,0.58382786857923,4.6459545599595
"8281","TSCA","HOW1",76,0.4945,1997,53.467,9.415,"S",14.3,5.2,126,1462554.824,5079337.067,-3.056483312,4.206888371,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",12.3181,12.417,38.0025597307085,0.710980886492577,5.65780612645757
"8282","TSCA","HOW1",11,0.6325,1989,53.629,12.3285,"D",42.5,12.8,287,1462561.622,5079320.619,3.74235782,-12.24070088,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",39.9078,40.0343,603.30631878471,4.49247763455518,35.7500011134621
"8283","TSCA","HOW1",11,0.8555,1986,51.5485,14.409,"D",42.5,12.8,287,1462561.622,5079320.619,3.74235782,-12.24070088,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",39.4471,39.6182,588.60190328542,5.9858171607756,47.6336194790866
"8284","TSCA","HOW1",11,0.527,1992,55.2095,10.748,"D",42.5,12.8,287,1462561.622,5079320.619,3.74235782,-12.24070088,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",40.245,40.3504,614.616914999393,3.78485446897362,30.1189148810301
"8285","TSCA","HOW1",12,0.8825,1999,97.1945,10.484,"D",27.8,16.1,278,1462560.121,5079316.917,2.240686925,-15.94331591,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",25.5267,25.7032,211.85582730283,3.4197088546995,27.2131784080275
"8286","TSCA","HOW1",12,0.725,2000,97.9195,9.759,"D",27.8,16.1,278,1462560.121,5079316.917,2.240686925,-15.94331591,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",25.7032,25.8482,214.689253879857,2.83342657702674,22.5476922810878
"8287","TSCA","HOW1",11,0.479,1991,54.6825,11.275,"D",42.5,12.8,287,1462561.622,5079320.619,3.74235782,-12.24070088,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",40.1492,40.245,610.832060530419,3.42843481859345,27.2826174223757
"8288","TSCA","HOW1",76,0.679,2005,57.4045,5.4775,"S",14.3,5.2,126,1462554.824,5079337.067,-3.056483312,4.206888371,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",13.0687,13.2045,43.9422923937559,1.05983284647823,8.43388181840819
"8289","TSCA","HOW1",76,0.7375,2006,58.142,4.74,"S",14.3,5.2,126,1462554.824,5079337.067,-3.056483312,4.206888371,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",13.2045,13.352,45.1103718549376,1.16807946118178,9.29528100855988
"8290","TSCA","HOW1",11,1.293,1957,27.5565,38.401,"D",42.5,12.8,287,1462561.622,5079320.619,3.74235782,-12.24070088,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",34.5612,34.8198,433.915098094775,7.57237509911999,60.2590463985464
"8291","TSCA","HOW1",11,1.0845,1958,28.641,37.3165,"D",42.5,12.8,287,1462561.622,5079320.619,3.74235782,-12.24070088,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",34.8198,35.0367,440.325749547286,6.41065145251085,51.014343355317
"8292","TSCA","HOW1",11,1.05,1959,29.691,36.2665,"D",42.5,12.8,287,1462561.622,5079320.619,3.74235782,-12.24070088,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",35.0367,35.2467,446.584171761858,6.25842221457264,49.8029415702681
"8293","TSCA","HOW1",76,0.578,2008,59.3575,3.5245,"S",14.3,5.2,126,1462554.824,5079337.067,-3.056483312,4.206888371,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",13.4795,13.5951,47.0741930183904,0.939861944642891,7.47918371569387
"8294","TSCA","HOW1",76,0.4815,1996,52.9725,9.9095,"S",14.3,5.2,126,1462554.824,5079337.067,-3.056483312,4.206888371,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",12.2218,12.3181,37.291578844216,0.684861024860513,5.44995087187661
"8295","TSCA","HOW1",11,0.5935,1988,52.9965,12.961,"D",42.5,12.8,287,1462561.622,5079320.619,3.74235782,-12.24070088,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",39.7891,39.9078,598.813841150155,4.19787430567134,33.4056223113026
"8296","TSCA","HOW1",78,3.6465,1946,44.9195,131.068,"D",35.9,7.5,115,1462554.71,5079339.657,-3.169636963,6.797308403,7.95774715459477,0.0991,2.3617,"ME",1,"Young1980","Ter-Miakelian",8.95709999999999,9.6864,21.139435839576,3.5679916669178,28.393175535033
